#### Dobrynina et al. (arXiv: 1412.4777) gamma-gamma-dispersion measure: 
#### first column: omega/omega_2, omega_2 = m_e**2/<omega_B>, <omega_B> = pi**4/zeta(3)/30 * T (T --- temperature of radiation field)
#### second column: value of g2
1.110111011101110219e-02 1.000060154400898238e+00
1.120112011201120084e-02 1.000061243100371033e+00
1.130113011301130121e-02 1.000062341765209251e+00
1.140114011401140159e-02 1.000063445140778606e+00
1.150115011501150197e-02 1.000064554523855564e+00
1.160116011601160235e-02 1.000065680841270677e+00
1.170117011701170100e-02 1.000066818341986075e+00
1.180118011801180138e-02 1.000067967859847196e+00
1.190119011901190176e-02 1.000069124065868120e+00
1.200120012001200213e-02 1.000070287688996418e+00
1.210121012101210078e-02 1.000071468393969543e+00
1.220122012201220116e-02 1.000072656048594189e+00
1.230123012301230154e-02 1.000073850529938913e+00
1.240124012401240192e-02 1.000075050348730787e+00
1.250125012501250230e-02 1.000076259801951695e+00
1.260126012601260094e-02 1.000077486328166287e+00
1.270127012701270132e-02 1.000078723623310184e+00
1.280128012801280170e-02 1.000079965415318295e+00
1.290129012901290208e-02 1.000081213373106959e+00
1.300130013001300246e-02 1.000082476832263589e+00
1.310131013101310110e-02 1.000083749588168036e+00
1.320132013201320148e-02 1.000085035908629294e+00
1.330133013301330186e-02 1.000086332299681580e+00
1.340134013401340224e-02 1.000087638141630153e+00
1.350135013501350262e-02 1.000088949609408306e+00
1.360136013601360126e-02 1.000090267985843218e+00
1.370137013701370164e-02 1.000091596456893939e+00
1.380138013801380202e-02 1.000092937443178398e+00
1.390139013901390240e-02 1.000094288706228074e+00
1.400140014001400104e-02 1.000095649700368350e+00
1.410141014101410142e-02 1.000097019979161006e+00
1.420142014201420180e-02 1.000098399246992509e+00
1.430143014301430218e-02 1.000099789381977633e+00
1.440144014401440256e-02 1.000101192365475899e+00
1.450145014501450121e-02 1.000102603179509719e+00
1.460146014601460158e-02 1.000104021055041592e+00
1.470147014701470196e-02 1.000105448781605233e+00
1.480148014801480234e-02 1.000106886247210447e+00
1.490149014901490272e-02 1.000108333312291320e+00
1.500150015001500137e-02 1.000109795545538915e+00
1.510151015101510175e-02 1.000111267013087168e+00
1.520152015201520213e-02 1.000112747698637339e+00
1.530153015301530250e-02 1.000114235508843485e+00
1.540154015401540288e-02 1.000115728234748813e+00
1.550155015501550153e-02 1.000117234657964760e+00
1.560156015601560191e-02 1.000118749268305463e+00
1.570157015701570055e-02 1.000120278013364450e+00
1.580158015801580093e-02 1.000121817024854920e+00
1.590159015901590131e-02 1.000123363493680584e+00
1.600160016001600169e-02 1.000124917840321537e+00
1.610161016101610207e-02 1.000126485286858102e+00
1.620162016201620245e-02 1.000128058614536464e+00
1.630163016301630283e-02 1.000129643429904958e+00
1.640164016401640321e-02 1.000131241831458961e+00
1.650165016501650359e-02 1.000132850429570119e+00
1.660166016601660050e-02 1.000134466048508308e+00
1.670167016701670087e-02 1.000136087366006787e+00
1.680168016801680125e-02 1.000137718759884997e+00
1.690169016901690163e-02 1.000139366109735750e+00
1.700170017001700201e-02 1.000141022768789245e+00
1.710171017101710239e-02 1.000142685738734993e+00
1.720172017201720277e-02 1.000144359210872080e+00
1.730173017301730315e-02 1.000146041732840274e+00
1.740174017401740353e-02 1.000147735230029200e+00
1.750175017501750391e-02 1.000149437167476618e+00
1.760176017601760082e-02 1.000151150597950123e+00
1.770177017701770120e-02 1.000152870439918074e+00
1.780178017801780158e-02 1.000154602652923774e+00
1.790179017901790195e-02 1.000156348100089243e+00
1.800180018001800233e-02 1.000158101742593564e+00
1.810181018101810271e-02 1.000159859585506572e+00
1.820182018201820309e-02 1.000161629168540678e+00
1.830183018301830347e-02 1.000163408792012598e+00
1.840184018401840385e-02 1.000165209034484137e+00
1.850185018501850076e-02 1.000167013771379176e+00
1.860186018601860114e-02 1.000168820211714937e+00
1.870187018701870152e-02 1.000170633447377888e+00
1.880188018801880190e-02 1.000172464937138628e+00
1.890189018901890228e-02 1.000174306690820858e+00
1.900190019001900266e-02 1.000176156561406904e+00
1.910191019101910304e-02 1.000178019104084992e+00
1.920192019201920341e-02 1.000179890495146662e+00
1.930193019301930379e-02 1.000181767883786543e+00
1.940194019401940417e-02 1.000183654984179604e+00
1.950195019501950108e-02 1.000185552915487275e+00
1.960196019601960146e-02 1.000187460549279095e+00
1.970197019701970184e-02 1.000189377747287001e+00
1.980198019801980222e-02 1.000191306594528928e+00
1.990199019901990260e-02 1.000193244427235451e+00
2.000200020002000298e-02 1.000195192855974913e+00
2.010201020102010336e-02 1.000197155078337952e+00
2.020202020202020374e-02 1.000199122329543000e+00
2.030203020302030412e-02 1.000201097542153805e+00
2.040204020402040103e-02 1.000203080652991350e+00
2.050205020502050141e-02 1.000205078217191845e+00
2.060206020602060178e-02 1.000207085020647035e+00
2.070207020702070216e-02 1.000209104493265944e+00
2.080208020802080254e-02 1.000211132341804143e+00
2.090209020902090292e-02 1.000213167769561373e+00
2.100210021002100330e-02 1.000215211786395386e+00
2.110211021102110368e-02 1.000217264085937918e+00
2.120212021202120406e-02 1.000219328303055821e+00
2.130213021302130444e-02 1.000221407819428254e+00
2.140214021402140135e-02 1.000223494590366524e+00
2.150215021502150173e-02 1.000225588562499102e+00
2.160216021602160211e-02 1.000227691803933894e+00
2.170217021702170249e-02 1.000229802946669633e+00
2.180218021802180287e-02 1.000231927926185094e+00
2.190219021902190324e-02 1.000234063061075984e+00
2.200220022002200362e-02 1.000236208689353701e+00
2.210221022102210400e-02 1.000238362186830265e+00
2.220222022202220438e-02 1.000240524090079575e+00
2.230223022302230129e-02 1.000242696163424094e+00
2.240224022402240167e-02 1.000244879700246781e+00
2.250225022502250205e-02 1.000247071600212756e+00
2.260226022602260243e-02 1.000249276469967974e+00
2.270227022702270281e-02 1.000251492736581982e+00
2.280228022802280319e-02 1.000253717729387759e+00
2.290229022902290357e-02 1.000255946591492195e+00
2.300230023002300395e-02 1.000258185547970413e+00
2.310231023102310433e-02 1.000260434693288181e+00
2.320232023202320470e-02 1.000262697812402513e+00
2.330233023302330161e-02 1.000264968545513389e+00
2.340234023402340199e-02 1.000267246212503292e+00
2.350235023502350237e-02 1.000269536750666877e+00
2.360236023602360275e-02 1.000271841246623827e+00
2.370237023702370313e-02 1.000274154903809887e+00
2.380238023802380351e-02 1.000276477917447338e+00
2.390239023902390389e-02 1.000278808010924836e+00
2.400240024002400427e-02 1.000281142826874081e+00
2.410241024102410465e-02 1.000283492396425444e+00
2.420242024202420156e-02 1.000285853493919186e+00
2.430243024302430194e-02 1.000288222258983506e+00
2.440244024402440232e-02 1.000290598617331828e+00
2.450245024502450270e-02 1.000292985387393419e+00
2.460246024602460307e-02 1.000295384859683390e+00
2.470247024702470345e-02 1.000297798898627688e+00
2.480248024802480383e-02 1.000300218679661457e+00
2.490249024902490421e-02 1.000302644716869249e+00
2.500250025002500459e-02 1.000305081659428108e+00
2.510251025102510497e-02 1.000307531680644901e+00
2.520252025202520188e-02 1.000309994574446026e+00
2.530253025302530226e-02 1.000312463351262338e+00
2.540254025402540264e-02 1.000314938302595991e+00
2.550255025502550302e-02 1.000317421762582315e+00
2.560256025602560340e-02 1.000319913247613268e+00
2.570257025702570378e-02 1.000322420166375847e+00
2.580258025802580416e-02 1.000324938770190686e+00
2.590259025902590453e-02 1.000327470297019739e+00
2.600260026002600491e-02 1.000330009212424320e+00
2.610261026102610182e-02 1.000332554327381107e+00
2.620262026202620220e-02 1.000335106362088000e+00
2.630263026302630258e-02 1.000337672658122345e+00
2.640264026402640296e-02 1.000340249992699215e+00
2.650265026502650334e-02 1.000342837539353491e+00
2.660266026602660372e-02 1.000345432049057015e+00
2.670267026702670410e-02 1.000348037858112882e+00
2.680268026802680448e-02 1.000350653885357932e+00
2.690269026902690486e-02 1.000353278293696802e+00
2.700270027002700524e-02 1.000355913796951768e+00
2.710271027102710215e-02 1.000358555565041829e+00
2.720272027202720252e-02 1.000361210889646468e+00
2.730273027302730290e-02 1.000363875847953610e+00
2.740274027402740328e-02 1.000366546269721546e+00
2.750275027502750366e-02 1.000369231289377714e+00
2.760276027602760404e-02 1.000371927395292238e+00
2.770277027702770442e-02 1.000374630914919072e+00
2.780278027802780480e-02 1.000377343421266385e+00
2.790279027902790518e-02 1.000380066539025670e+00
2.800280028002800209e-02 1.000382798373831816e+00
2.810281028102810247e-02 1.000385544925274095e+00
2.820282028202820285e-02 1.000388299644207946e+00
2.830283028302830323e-02 1.000391060481160110e+00
2.840284028402840361e-02 1.000393833091960394e+00
2.850285028502850398e-02 1.000396613446509431e+00
2.860286028602860436e-02 1.000399404365800882e+00
2.870287028702870474e-02 1.000402205957291457e+00
2.880288028802880512e-02 1.000405019198633116e+00
2.890289028902890550e-02 1.000407841570985834e+00
2.900290029002900241e-02 1.000410674929976151e+00
2.910291029102910279e-02 1.000413515956804167e+00
2.920292029202920317e-02 1.000416364097877819e+00
2.930293029302930355e-02 1.000419223136416180e+00
2.940294029402940393e-02 1.000422102114531198e+00
2.950295029502950431e-02 1.000424986606398337e+00
2.960296029602960469e-02 1.000427875393722355e+00
2.970297029702970507e-02 1.000430769072716330e+00
2.980298029802980544e-02 1.000433676408592820e+00
2.990299029902990235e-02 1.000436601324602437e+00
3.000300030003000273e-02 1.000439534748993609e+00
3.010301030103010311e-02 1.000442477514057682e+00
3.020302030203020349e-02 1.000445425290964030e+00
3.030303030303030387e-02 1.000448381553304733e+00
3.040304030403040425e-02 1.000451349640608445e+00
3.050305030503050463e-02 1.000454328184675834e+00
3.060306030603060501e-02 1.000457318534936801e+00
3.070307030703070539e-02 1.000460316636907265e+00
3.080308030803080577e-02 1.000463325584969754e+00
3.090309030903090268e-02 1.000466348243455261e+00
3.100310031003100306e-02 1.000469379114965474e+00
3.110311031103110344e-02 1.000472416404818210e+00
3.120312031203120381e-02 1.000475461039727954e+00
3.130313031303130072e-02 1.000478521913300112e+00
3.140314031403140110e-02 1.000481589298115148e+00
3.150315031503150148e-02 1.000484669178308916e+00
3.160316031603160186e-02 1.000487758901250634e+00
3.170317031703170224e-02 1.000490856486798696e+00
3.180318031803180262e-02 1.000493961642398677e+00
3.190319031903190300e-02 1.000497075832633920e+00
3.200320032003200338e-02 1.000500204836082707e+00
3.210321032103210376e-02 1.000503346211375710e+00
3.220322032203220414e-02 1.000506493267473873e+00
3.230323032303230452e-02 1.000509652505566560e+00
3.240324032403240490e-02 1.000512814396703254e+00
3.250325032503250527e-02 1.000515988251034827e+00
3.260326032603260565e-02 1.000519176054716963e+00
3.270327032703270603e-02 1.000522375283343646e+00
3.280328032803280641e-02 1.000525582690872106e+00
3.290329032903290679e-02 1.000528797421118554e+00
3.300330033003300717e-02 1.000532024363767647e+00
3.310331033103310755e-02 1.000535261324061231e+00
3.320332033203320099e-02 1.000538509745656279e+00
3.330333033303330137e-02 1.000541766610119065e+00
3.340334033403340175e-02 1.000545032055534689e+00
3.350335033503350213e-02 1.000548304796852861e+00
3.360336033603360251e-02 1.000551586862875375e+00
3.370337033703370289e-02 1.000554879833420729e+00
3.380338033803380327e-02 1.000558187466755511e+00
3.390339033903390364e-02 1.000561506605270434e+00
3.400340034003400402e-02 1.000564832633169754e+00
3.410341034103410440e-02 1.000568166313683172e+00
3.420342034203420478e-02 1.000571511427327254e+00
3.430343034303430516e-02 1.000574864122643515e+00
3.440344034403440554e-02 1.000578228450522245e+00
3.450345034503450592e-02 1.000581602712891982e+00
3.460346034603460630e-02 1.000584987736591325e+00
3.470347034703470668e-02 1.000588386810492114e+00
3.480348034803480706e-02 1.000591791819605003e+00
3.490349034903490744e-02 1.000595202369143122e+00
3.500350035003500782e-02 1.000598622084543754e+00
3.510351035103510126e-02 1.000602053689330084e+00
3.520352035203520163e-02 1.000605503433242838e+00
3.530353035303530201e-02 1.000608958293616624e+00
3.540354035403540239e-02 1.000612419486905713e+00
3.550355035503550277e-02 1.000615892597606083e+00
3.560356035603560315e-02 1.000619379561749955e+00
3.570357035703570353e-02 1.000622876608920686e+00
3.580358035803580391e-02 1.000626377392742183e+00
3.590359035903590429e-02 1.000629888626956676e+00
3.600360036003600467e-02 1.000633406597789987e+00
3.610361036103610505e-02 1.000636937829094242e+00
3.620362036203620543e-02 1.000640481039481999e+00
3.630363036303630581e-02 1.000644037882808535e+00
3.640364036403640619e-02 1.000647600526757719e+00
3.650365036503650656e-02 1.000651171578615495e+00
3.660366036603660694e-02 1.000654754265591917e+00
3.670367036703670732e-02 1.000658351905166166e+00
3.680368036803680770e-02 1.000661956995856805e+00
3.690369036903690808e-02 1.000665569299894253e+00
3.700370037003700152e-02 1.000669189127089131e+00
3.710371037103710190e-02 1.000672817705752671e+00
3.720372037203720228e-02 1.000676455365826722e+00
3.730373037303730266e-02 1.000680105189556413e+00
3.740374037403740304e-02 1.000683768140237850e+00
3.750375037503750342e-02 1.000687442550822981e+00
3.760376037603760380e-02 1.000691127637131528e+00
3.770377037703770418e-02 1.000694818273921483e+00
3.780378037803780455e-02 1.000698521442278555e+00
3.790379037903790493e-02 1.000702230408349935e+00
3.800380038003800531e-02 1.000705949776229842e+00
3.810381038103810569e-02 1.000709683051675292e+00
3.820382038203820607e-02 1.000713422324994051e+00
3.830383038303830645e-02 1.000717174038418422e+00
3.840384038403840683e-02 1.000720940039067086e+00
3.850385038503850721e-02 1.000724711905200959e+00
3.860386038603860759e-02 1.000728488497855562e+00
3.870387038703870797e-02 1.000732275873261079e+00
3.880388038803880835e-02 1.000736078942243923e+00
3.890389038903890179e-02 1.000739890057414039e+00
3.900390039003900217e-02 1.000743713540917845e+00
3.910391039103910255e-02 1.000747543877253731e+00
3.920392039203920292e-02 1.000751382821891244e+00
3.930393039303930330e-02 1.000755229572280580e+00
3.940394039403940368e-02 1.000759090060825196e+00
3.950395039503950406e-02 1.000762963323262422e+00
3.960396039603960444e-02 1.000766845337677236e+00
3.970397039703970482e-02 1.000770736470056654e+00
3.980398039803980520e-02 1.000774634689151954e+00
3.990399039903990558e-02 1.000778542365301726e+00
4.000400040004000596e-02 1.000782460674513707e+00
4.010401040104010634e-02 1.000786395049501953e+00
4.020402040204020672e-02 1.000790335166007683e+00
4.030403040304030710e-02 1.000794281950649678e+00
4.040404040404040747e-02 1.000798239873485596e+00
4.050405040504050785e-02 1.000802210134553949e+00
4.060406040604060823e-02 1.000806189643363986e+00
4.070407040704070861e-02 1.000810183050477198e+00
4.080408040804080205e-02 1.000814181136408410e+00
4.090409040904090243e-02 1.000818193395784483e+00
4.100410041004100281e-02 1.000822216757775163e+00
4.110411041104110319e-02 1.000826244725681047e+00
4.120412041204120357e-02 1.000830280517699844e+00
4.130413041304130395e-02 1.000834324940845788e+00
4.140414041404140433e-02 1.000838387782669203e+00
4.150415041504150471e-02 1.000842461850033782e+00
4.160416041604160509e-02 1.000846539720847694e+00
4.170417041704170547e-02 1.000850625300556462e+00
4.180418041804180584e-02 1.000854723817011349e+00
4.190419041904190622e-02 1.000858835561458271e+00
4.200420042004200660e-02 1.000862954480526756e+00
4.210421042104210698e-02 1.000867082659674168e+00
4.220422042204220736e-02 1.000871219565402592e+00
4.230423042304230774e-02 1.000875367682317219e+00
4.240424042404240812e-02 1.000879528174122512e+00
4.250425042504250850e-02 1.000883701450641983e+00
4.260426042604260888e-02 1.000887882258523653e+00
4.270427042704270232e-02 1.000892069573076304e+00
4.280428042804280270e-02 1.000896266056643391e+00
4.290429042904290308e-02 1.000900472362493243e+00
4.300430043004300346e-02 1.000904694238378134e+00
4.310431043104310384e-02 1.000908922455633121e+00
4.320432043204320421e-02 1.000913161709843235e+00
4.330433043304330459e-02 1.000917409876893815e+00
4.340434043404340497e-02 1.000921666578390434e+00
4.350435043504350535e-02 1.000925935486132401e+00
4.360436043604360573e-02 1.000930215626088637e+00
4.370437043704370611e-02 1.000934502090333522e+00
4.380438043804380649e-02 1.000938802479990120e+00
4.390439043904390687e-02 1.000943110516772983e+00
4.400440044004400725e-02 1.000947428804826123e+00
4.410441044104410763e-02 1.000951759941043129e+00
4.420442044204420801e-02 1.000956099004339350e+00
4.430443044304430839e-02 1.000960447253789409e+00
4.440444044404440876e-02 1.000964806039130073e+00
4.450445044504450914e-02 1.000969171001215408e+00
4.460446044604460258e-02 1.000973547273633191e+00
4.470447044704470296e-02 1.000977940598469118e+00
4.480448044804480334e-02 1.000982341630256789e+00
4.490449044904490372e-02 1.000986747717428793e+00
4.500450045004500410e-02 1.000991167241372937e+00
4.510451045104510448e-02 1.000995597215089017e+00
4.520452045204520486e-02 1.001000032250793703e+00
4.530453045304530524e-02 1.001004475912921077e+00
4.540454045404540562e-02 1.001008934385697158e+00
4.550455045504550600e-02 1.001013403958330494e+00
4.560456045604560638e-02 1.001017883992681323e+00
4.570457045704570676e-02 1.001022374455278197e+00
4.580458045804580713e-02 1.001026876365243012e+00
4.590459045904590751e-02 1.001031387853182908e+00
4.600460046004600789e-02 1.001035901550050733e+00
4.610461046104610827e-02 1.001040423080427066e+00
4.620462046204620865e-02 1.001044963746939409e+00
4.630463046304630903e-02 1.001049517448695525e+00
4.640464046404640941e-02 1.001054078411273585e+00
4.650465046504650285e-02 1.001058645723607032e+00
4.660466046604660323e-02 1.001063219984125618e+00
4.670467046704670361e-02 1.001067805887907447e+00
4.680468046804680399e-02 1.001072402714807241e+00
4.690469046904690437e-02 1.001077015614756149e+00
4.700470047004700475e-02 1.001081635812923754e+00
4.710471047104710512e-02 1.001086265960304811e+00
4.720472047204720550e-02 1.001090909517043936e+00
4.730473047304730588e-02 1.001095557195962327e+00
4.740474047404740626e-02 1.001100211474860169e+00
4.750475047504750664e-02 1.001104877050494224e+00
4.760476047604760702e-02 1.001109556863784222e+00
4.770477047704770740e-02 1.001114250827922714e+00
4.780478047804780778e-02 1.001118949393691615e+00
4.790479047904790816e-02 1.001123653938236879e+00
4.800480048004800854e-02 1.001128368335461705e+00
4.810481048104810892e-02 1.001133098503075969e+00
4.820482048204820930e-02 1.001137842146802015e+00
4.830483048304830968e-02 1.001142593668035152e+00
4.840484048404840312e-02 1.001147353881791657e+00
4.850485048504850349e-02 1.001152121252340432e+00
4.860486048604860387e-02 1.001156898846019550e+00
4.870487048704870425e-02 1.001161687442025716e+00
4.880488048804880463e-02 1.001166488335224702e+00
4.890489048904890501e-02 1.001171296732933369e+00
4.900490049004900539e-02 1.001176114410674334e+00
4.910491049104910577e-02 1.001180942027520615e+00
4.920492049204920615e-02 1.001185780723651497e+00
4.930493049304930653e-02 1.001190631725596747e+00
4.940494049404940691e-02 1.001195494360971772e+00
4.950495049504950729e-02 1.001200364954186961e+00
4.960496049604960767e-02 1.001205246825884743e+00
4.970497049704970804e-02 1.001210133124549539e+00
4.980498049804980842e-02 1.001215034456925723e+00
4.990499049904990880e-02 1.001219943367542164e+00
5.000500050005000918e-02 1.001224862868072440e+00
5.010501050105010956e-02 1.001229791958504700e+00
5.020502050205020994e-02 1.001234728179243305e+00
5.030503050305030338e-02 1.001239678385326126e+00
5.040504050405040376e-02 1.001244640494114435e+00
5.050505050505050414e-02 1.001249611195615508e+00
5.060506050605060452e-02 1.001254593574782525e+00
5.070507050705070490e-02 1.001259584076345410e+00
5.080508050805080528e-02 1.001264581748084304e+00
5.090509050905090566e-02 1.001269592971780531e+00
5.100510051005100604e-02 1.001274618459569998e+00
5.110511051105110641e-02 1.001279646786203958e+00
5.120512051205120679e-02 1.001284683362699601e+00
5.130513051305130717e-02 1.001289737998022567e+00
5.140514051405140755e-02 1.001294798779553075e+00
5.150515051505150793e-02 1.001299869473968318e+00
5.160516051605160831e-02 1.001304952624850308e+00
5.170517051705170869e-02 1.001310044311470193e+00
5.180518051805180907e-02 1.001315141550422227e+00
5.190519051905190945e-02 1.001320250319172267e+00
5.200520052005200983e-02 1.001325370437558870e+00
5.210521052105211021e-02 1.001330503553759410e+00
5.220522052205220365e-02 1.001335644171642780e+00
5.230523052305230403e-02 1.001340795511026505e+00
5.240524052405240440e-02 1.001345956715039343e+00
5.250525052505250478e-02 1.001351131486441837e+00
5.260526052605260516e-02 1.001356315938992658e+00
5.270527052705270554e-02 1.001361509777668912e+00
5.280528052805280592e-02 1.001366708258121907e+00
5.290529052905290630e-02 1.001371918984737208e+00
5.300530053005300668e-02 1.001377143368806788e+00
5.310531053105310706e-02 1.001382373745139276e+00
5.320532053205320744e-02 1.001387614984247998e+00
5.330533053305330782e-02 1.001392866371229706e+00
5.340534053405340820e-02 1.001398131983444406e+00
5.350535053505350858e-02 1.001403407096257414e+00
5.360536053605360896e-02 1.001408687819403953e+00
5.370537053705370933e-02 1.001413977948852230e+00
5.380538053805380971e-02 1.001419282836036428e+00
5.390539053905391009e-02 1.001424598221806406e+00
5.400540054005401047e-02 1.001429923024582891e+00
5.410541054105410391e-02 1.001435252505356699e+00
5.420542054205420429e-02 1.001440592182680778e+00
5.430543054305430467e-02 1.001445945278897076e+00
5.440544054405440505e-02 1.001451313924919262e+00
5.450545054505450543e-02 1.001456691591772419e+00
5.460546054605460581e-02 1.001462076850825778e+00
5.470547054705470619e-02 1.001467468699316354e+00
5.480548054805480657e-02 1.001472867461282279e+00
5.490549054905490695e-02 1.001478277330298372e+00
5.500550055005500732e-02 1.001483706668173879e+00
5.510551055105510770e-02 1.001489142623614326e+00
5.520552055205520808e-02 1.001494590451267763e+00
5.530553055305530846e-02 1.001500043964531406e+00
5.540554055405540884e-02 1.001505506864079464e+00
5.550555055505550922e-02 1.001510980925343741e+00
5.560556055605560960e-02 1.001516468485745603e+00
5.570557055705570998e-02 1.001521966798127439e+00
5.580558055805581036e-02 1.001527473533795565e+00
5.590559055905591074e-02 1.001532987190352664e+00
5.600560056005600418e-02 1.001538506599578326e+00
5.610561056105610456e-02 1.001544041716847744e+00
5.620562056205620494e-02 1.001549587284927156e+00
5.630563056305630532e-02 1.001555146617080894e+00
5.640564056405640569e-02 1.001560717096957154e+00
5.650565056505650607e-02 1.001566293867686586e+00
5.660566056605660645e-02 1.001571880208011578e+00
5.670567056705670683e-02 1.001577477066901034e+00
5.680568056805680721e-02 1.001583082762864452e+00
5.690569056905690759e-02 1.001588696978696680e+00
5.700570057005700797e-02 1.001594321009246391e+00
5.710571057105710835e-02 1.001599960740408912e+00
5.720572057205720873e-02 1.001605611866660528e+00
